date,oro,plata,petroleo,gas_natural,indice_oro,indice_plata,indice_petroleo,indice_gas_natural,indice_general_mx,alimentos_bebidas_mx,vivienda_mx,educacion_mx,transporte_mx,indice_general_es,alimentos_bebidas_es,vivienda_es,educacion_es,transporte_es,sui_h_es,sui_m_es,sui_es,sui_m_mx,sui_h_mx,sui_mx
2018-11-01,1220.2,14.09,50.93,4.61,98.34770693963085,85.03319251659626,110.62119895742832,151.64473684210526,102.3,101.39,100.72,103.51,100.67,97.77,95.51,96.49,98.99,96.53,218.25,76.66666666666667,294.9166666666667,104.41666666666667,454.5,567.3333333333334
2018-12-01,1278.3,15.43,45.41,2.94,103.03054727170145,93.12009656004828,98.63162467419635,96.71052631578947,103.02,101.85,100.92,103.51,100.85,97.33,95.36,96.35,99.0,93.82,218.25,76.66666666666667,294.9166666666667,104.41666666666667,454.5,567.3333333333334
2019-01-01,1319.7,16.02,53.79,2.81,106.36737325703231,96.68074834037417,116.83318853171156,92.43421052631578,103.11,102.34,101.16,103.96,102.19,96.08,95.27,95.81,99.04,94.14,230.91666666666666,75.0,305.9166666666667,108.33333333333333,485.9166666666667,601.9166666666666
2019-02-01,1312.8,15.54,57.22,2.81,105.81123559281049,93.78394689197343,124.28323197219808,92.43421052631578,103.08,102.9,101.44,104.59,102.78,96.32,95.53,94.76,99.03,95.51,230.91666666666666,75.0,305.9166666666667,108.33333333333333,485.9166666666667,601.9166666666666
2019-03-01,1293.0,15.06,60.14,2.66,104.21536229547837,90.88714544357272,130.62554300608167,87.5,103.48,103.29,101.74,104.61,103.0,96.67,95.19,94.01,99.02,96.57,230.91666666666666,75.0,305.9166666666667,108.33333333333333,485.9166666666667,601.9166666666666
2019-04-01,1282.8,14.9,63.91,2.58,103.39324574836786,89.92154496077248,138.81407471763683,84.86842105263158,103.53,103.71,102.05,104.62,103.29,97.64,95.17,93.84,99.03,97.82,230.91666666666666,75.0,305.9166666666667,108.33333333333333,485.9166666666667,601.9166666666666
2019-05-01,1305.8,14.53,53.5,2.45,105.24703796244054,87.68859384429692,116.20330147697655,80.5921052631579,103.23,104.14,102.32,104.68,103.51,97.83,95.59,93.33,99.03,98.27,230.91666666666666,75.0,305.9166666666667,108.33333333333333,485.9166666666667,601.9166666666666
2019-06-01,1409.7,15.25,58.47,2.31,113.62134279036027,92.03379601689801,126.99826238053866,75.98684210526316,103.3,104.51,102.58,104.74,103.66,97.72,95.96,92.75,99.05,96.91,230.91666666666666,75.0,305.9166666666667,108.33333333333333,485.9166666666667,601.9166666666666
2019-07-01,1426.1,16.35,58.58,2.23,114.9431772386556,98.67229933614968,127.23718505647264,73.35526315789474,103.69,104.82,102.81,104.89,104.04,97.11,95.7,93.36,99.05,97.19,230.91666666666666,75.0,305.9166666666667,108.33333333333333,485.9166666666667,601.9166666666666
2019-08-01,1519.1,18.18,55.1,2.29,122.43894575642781,109.71635485817744,119.67854039965249,75.32894736842105,103.67,105.01,103.03,106.15,104.56,97.06,95.8,92.47,99.05,97.1,230.91666666666666,75.0,305.9166666666667,108.33333333333333,485.9166666666667,601.9166666666666
2019-09-01,1515.25,18.095,54.64,2.46,122.12863705972434,109.2033796016898,118.67940920938315,80.92105263157895,103.94,105.42,103.24,108.4,104.76,97.06,95.72,92.0,99.18,97.25,230.91666666666666,75.0,305.9166666666667,108.33333333333333,485.9166666666667,601.9166666666666
2019-10-01,1511.4,18.01,54.18,2.63,121.8183283630209,108.69040434520218,117.68027801911383,86.51315789473684,104.5,105.75,103.44,108.4,105.37,98.0,97.14,92.97,99.8,97.07,230.91666666666666,75.0,305.9166666666667,108.33333333333333,485.9166666666667,601.9166666666666
2019-11-01,1465.6,16.97,55.17,2.28,118.12686386717175,102.4140012070006,119.83058210251956,74.99999999999999,105.35,106.01,103.62,108.4,105.79,98.17,97.11,92.56,99.85,96.95,230.91666666666666,75.0,305.9166666666667,108.33333333333333,485.9166666666667,601.9166666666666
2019-12-01,1524.25,17.47,53.365,2.06,122.85403401305715,105.43150271575135,115.91007819287577,67.76315789473685,105.93,106.38,103.86,108.4,105.94,98.1,96.95,91.51,99.86,97.62,230.91666666666666,75.0,305.9166666666667,108.33333333333333,485.9166666666667,601.9166666666666
2020-01-01,1582.9,17.97,51.56,1.84,127.58120415894254,108.4490042245021,111.98957428323197,60.526315789473685,106.45,107.56,104.12,108.84,107.37,97.14,97.21,92.42,99.88,97.93,244.83333333333334,84.25,328.4166666666667,118.66666666666667,532.1666666666666,658.0
2020-02-01,1564.1,16.39,44.76,1.68,126.06593052309178,98.91369945684974,97.21980886185925,55.263157894736835,106.89,108.03,104.43,109.35,107.77,97.02,97.44,91.28,99.87,97.27,244.83333333333334,84.25,328.4166666666667,118.66666666666667,532.1666666666666,658.0
2020-03-01,1624.15,15.645,31.799999999999997,1.815,130.9059401950512,94.4176222088111,69.07037358818418,59.70394736842105,106.84,108.51,104.72,109.4,108.13,96.65,97.58,89.48,99.87,94.24,244.83333333333334,84.25,328.4166666666667,118.66666666666667,532.1666666666666,658.0
2020-04-01,1684.2,14.9,18.84,1.95,135.74594986701055,89.92154496077248,40.92093831450912,64.14473684210526,105.76,109.7,104.97,109.4,108.26,96.94,98.96,87.67,99.88,91.17,244.83333333333334,84.25,328.4166666666667,118.66666666666667,532.1666666666666,658.0
2020-05-01,1736.9,18.44,35.49,1.85,139.99355202708148,111.28545564272783,77.08514335360557,60.85526315789473,106.16,110.99,105.06,109.4,108.32,96.94,98.94,87.72,99.87,90.44,244.83333333333334,84.25,328.4166666666667,118.66666666666667,532.1666666666666,658.0
2020-06-01,1793.0,18.54,39.27,1.75,144.51519303618926,111.88895594447797,85.29539530842746,57.56578947368421,106.74,111.4,105.13,109.4,107.98,97.38,98.64,89.21,99.87,91.86,244.83333333333334,84.25,328.4166666666667,118.66666666666667,532.1666666666666,658.0
2020-07-01,1962.8,24.19,40.27,1.8,158.20101555573464,145.9867229933615,87.46741963509992,59.210526315789465,107.44,112.04,105.25,109.42,108.22,96.51,97.82,89.69,99.86,92.82,244.83333333333334,84.25,328.4166666666667,118.66666666666667,532.1666666666666,658.0
2020-08-01,1967.6,28.44,42.61,2.63,158.58789393084547,171.6354858177429,92.54995655951348,86.51315789473684,107.87,112.4,105.38,109.46,109.01,96.56,97.9,89.94,99.86,92.82,244.83333333333334,84.25,328.4166666666667,118.66666666666667,532.1666666666666,658.0
2020-09-01,1887.5,23.43,40.22,2.53,152.1318610461836,141.40012070006034,87.35881841876629,83.2236842105263,108.11,112.78,105.51,110.74,109.45,96.7,97.98,90.67,100.34,92.37,244.83333333333334,84.25,328.4166666666667,118.66666666666667,532.1666666666666,658.0
2020-10-01,1877.4,23.62,35.79,3.35,151.31780446522126,142.54677127338564,77.7367506516073,110.19736842105263,108.77,113.07,105.64,110.69,109.46,97.21,99.33,89.62,99.57,92.1,244.83333333333334,84.25,328.4166666666667,118.66666666666667,532.1666666666666,658.0
2020-11-01,1885.25,24.975,42.155,2.9450000000000003,151.9505118078504,150.7242003621002,91.5616854908775,96.87500000000001,108.86,113.21,105.79,110.69,109.45,97.37,98.41,90.57,99.64,91.99,244.83333333333334,84.25,328.4166666666667,118.66666666666667,532.1666666666666,658.0
2020-12-01,1893.1,26.33,48.52,2.54,152.58321915047958,158.9016294508147,105.3866203301477,83.55263157894737,109.27,113.62,105.94,110.69,109.45,97.57,98.05,91.45,99.63,93.33,244.83333333333334,84.25,328.4166666666667,118.66666666666667,532.1666666666666,658.0
2021-01-01,1847.3,26.9,52.2,2.56,148.89175465463046,162.3415811707906,113.37966985230234,84.21052631578947,110.21,114.4,106.14,110.57,110.1,97.58,98.89,95.35,99.64,94.76,248.5,85.08333333333333,333.5833333333333,129.16666666666666,564.3333333333334,693.5
2021-02-01,1728.1,26.4,61.5,2.77,139.28427500604496,159.32407966203982,133.57949609035623,91.11842105263158,110.91,114.89,106.36,110.61,110.33,97.01,98.95,90.31,99.64,96.08,248.5,85.08333333333333,333.5833333333333,129.16666666666666,564.3333333333334,693.5
2021-03-01,1713.8,24.52,59.16,2.61,138.13169984686064,147.978273989137,128.49695916594266,85.85526315789474,111.82,115.55,106.6,110.62,110.46,97.95,98.99,93.31,99.64,97.83,248.5,85.08333333333333,333.5833333333333,129.16666666666666,564.3333333333334,693.5
2021-04-01,1767.3,25.85,63.58,2.93,142.4437817361167,156.004828002414,138.09730668983494,96.38157894736842,112.19,116.15,106.79,110.62,110.65,99.1,99.28,96.48,99.67,97.89,248.5,85.08333333333333,333.5833333333333,129.16666666666666,564.3333333333334,693.5
2021-05-01,1902.5,27.99,66.32,2.99,153.34085596840492,168.91973445986721,144.04865334491745,98.35526315789474,112.42,117.09,107.01,110.62,110.77,99.57,99.71,96.83,99.68,98.94,248.5,85.08333333333333,333.5833333333333,129.16666666666666,564.3333333333334,693.5
2021-06-01,1770.8,26.17,73.47,3.65,142.72588055130166,157.93602896801448,159.57862728062554,120.0657894736842,113.02,117.98,107.21,110.66,110.92,100.05,99.7,98.9,99.69,100.02,248.5,85.08333333333333,333.5833333333333,129.16666666666666,564.3333333333334,693.5
2021-07-01,1812.6,25.53,73.95,3.91,146.09494640122512,154.07362703681352,160.62119895742833,128.6184210526316,113.68,118.92,107.45,110.76,111.0,99.29,99.49,98.14,99.7,100.68,248.5,85.08333333333333,333.5833333333333,129.16666666666666,564.3333333333334,693.5
2021-08-01,1783.9499999999998,23.775,74.49000000000001,4.890000000000001,143.78576609978236,143.48219674109836,161.79409209383147,160.85526315789477,113.9,119.71,107.66,111.56,111.18,99.74,99.76,100.31,99.7,100.97,248.5,85.08333333333333,333.5833333333333,129.16666666666666,564.3333333333334,693.5
2021-09-01,1755.3,22.02,75.03,5.87,141.47658579833964,132.89076644538324,162.96698523023457,193.0921052631579,114.6,120.53,107.89,113.0,111.49,100.58,99.7,103.85,100.3,101.45,248.5,85.08333333333333,333.5833333333333,129.16666666666666,564.3333333333334,693.5
2021-10-01,1783.0,23.94,83.57,5.43,143.70919642137503,144.47797223898613,181.51607298001738,178.61842105263156,115.56,121.17,108.13,113.0,111.52,102.42,101.01,107.96,100.71,103.44,248.5,85.08333333333333,333.5833333333333,129.16666666666666,564.3333333333334,693.5
2021-11-01,1773.6,22.76,66.18,4.57,142.95155960344965,137.35666867833433,143.74456993918335,150.32894736842107,116.88,121.8,108.39,113.0,111.61,102.74,101.61,105.82,100.8,104.45,248.5,85.08333333333333,333.5833333333333,129.16666666666666,564.3333333333334,693.5
2021-12-01,1827.5,23.33,75.21,3.73,147.2958813572983,140.79662039831018,163.35794960903561,122.69736842105263,117.31,122.83,108.63,113.0,111.97,103.96,102.9,112.74,100.82,103.49,248.5,85.08333333333333,333.5833333333333,129.16666666666666,564.3333333333334,693.5
2022-01-01,1795.0,22.4,88.15,4.87,144.6763923591521,135.18406759203378,191.46394439617725,160.19736842105263,118.0,124.42,108.92,113.59,113.11,103.57,103.59,112.57,100.83,105.46,,,,,,
2022-02-01,1899.4,24.36,95.72,4.4,153.09099701781253,147.01267350633677,207.90616854908777,144.73684210526315,118.98,125.69,109.25,114.14,113.94,104.4,104.47,113.25,100.84,108.36,,,,,,
2022-03-01,1949.2,25.12,100.28,5.64,157.10486015958733,151.5992757996379,217.81059947871415,185.52631578947367,120.16,127.2,109.5,114.14,114.31,107.57,105.73,124.21,100.82,116.02,,,,,,
2022-04-01,1909.3,23.04,104.69,7.24,153.8889336664786,139.04646952323475,227.38922675933972,238.15789473684214,120.81,128.79,109.73,114.14,114.42,107.38,109.33,114.65,100.82,110.47,,,,,,
2022-05-01,1856.6999999999998,21.66,105.225,6.33,149.6493914725558,130.71816535908266,228.55125977410947,208.22368421052633,121.02,130.28,110.06,114.21,114.55,108.26,110.66,113.81,100.84,113.64,,,,,,
2022-06-01,1804.1,20.28,105.76,5.42,145.409849278633,122.3898611949306,229.71329278887924,178.28947368421052,122.04,131.95,110.4,114.31,115.5,110.27,112.61,117.7,100.84,119.21,,,,,,
2022-07-01,1762.9,20.16,98.62,8.23,142.08914322559843,121.66566083283041,214.2050390964379,270.7236842105263,122.95,133.29,110.7,114.39,116.5,109.99,112.95,120.76,100.86,116.95,,,,,,
2022-08-01,1712.8,17.76,89.55,9.13,138.0511001853792,107.18165359082681,194.50477845351867,300.32894736842104,123.8,135.2,111.02,115.67,116.95,110.26,113.48,125.14,100.87,112.61,,,,,,
2022-09-01,1662.4,18.96,79.49,6.77,133.9888772467156,114.42365721182861,172.65421372719373,222.6973684210526,124.57,136.66,111.29,118.07,117.32,109.5,114.02,118.6,101.55,110.98,,,,,,
2022-10-01,1635.9,19.12,86.53,6.36,131.8529862174579,115.38925769462884,187.94526498696786,209.21052631578948,125.28,138.07,111.53,118.07,117.56,109.87,116.61,110.79,102.22,112.59,,,,,,
2022-11-01,1746.0,21.55,80.55,6.93,140.72700894656242,130.05431502715751,174.95655951346657,227.96052631578948,126.0,138.96,111.76,118.07,117.87,109.73,117.18,106.89,102.32,112.54,,,,,,
2022-12-01,1819.7,23.86,80.26,4.47,146.6672039977432,143.995171997586,174.32667245873154,147.03947368421052,126.48,140.2,112.07,118.07,118.11,109.9,119.04,107.68,102.19,106.96,,,,,,
2023-01-01,1824.3000000000002,22.41,78.655,3.61,147.03796244055775,135.2444176222088,170.84057341442224,118.75,127.34,141.95,112.6,118.68,119.56,109.67,119.5,103.16,102.38,111.39,,,,,,
2023-02-01,1828.9,20.96,77.05,2.75,147.4087208833723,126.49366324683162,167.35447437011294,90.46052631578947,128.05,142.91,112.99,119.65,120.7,110.7,121.85,106.29,102.43,110.4,,,,,,
2023-03-01,1969.0,24.08,75.67,2.22,158.7007334569195,145.32287266143632,164.35708079930495,73.0263157894737,128.39,143.66,113.37,119.71,121.56,111.11,123.14,104.14,102.46,110.4,,,,,,
2023-04-01,1990.1,25.0,76.78,2.41,160.40138631417747,150.8750754375377,166.7680278019114,79.27631578947368,128.36,144.43,113.76,119.71,122.17,111.77,123.47,102.22,102.46,111.16,,,,,,
2023-05-01,1963.9,23.47,68.09,2.27,158.28967518336424,141.6415208207604,147.89313640312773,74.67105263157895,128.08,145.18,114.1,119.78,122.56,111.72,123.94,101.89,102.47,109.47,,,,,,
2023-06-01,1921.1,22.81,70.64,2.8,154.84000967195936,137.65841882920938,153.4317984361425,92.10526315789474,128.21,145.79,114.44,119.85,122.73,112.35,124.24,102.74,102.47,110.15,,,,,,
2023-07-01,1970.5,24.85,81.8,2.63,158.8216329491416,149.9698249849125,177.6715899218071,86.51315789473684,128.83,146.34,114.75,120.01,122.92,112.54,125.19,102.82,102.48,110.81,,,,,,
2023-08-01,1938.2,24.47,83.63,2.77,156.21826388329168,147.67652383826191,181.64639443961772,91.11842105263158,129.54,146.61,115.0,122.02,123.08,113.15,125.42,102.62,102.49,114.0,,,,,,
2023-09-01,1848.1,22.24,90.79,2.93,148.95623438381557,134.21846710923356,197.19808861859255,96.38157894736842,130.12,147.0,115.27,125.85,123.34,113.35,126.03,103.03,103.83,115.17,,,,,,
2023-10-01,1943.1,23.765,83.375,2.865,156.61320222455063,143.42184671092335,181.09252823631624,94.24342105263158,130.61,147.67,115.62,125.86,123.48,113.68,127.63,102.31,105.01,114.18,,,,,,
2023-11-01,2038.1,25.29,75.96,2.8,164.2701700652857,152.62522631261314,164.98696785403993,92.10526315789474,131.44,148.38,115.94,125.86,123.57,113.28,127.76,100.85,105.18,112.51,,,,,,
2023-12-01,2062.4,23.85,71.65,2.51,166.22874183928425,143.93482196741098,155.6255430060817,82.5657894736842,132.37,148.96,116.16,125.86,123.81,113.31,127.73,101.38,105.22,111.14,,,,,,
2024-01-01,2048.4,23.05,75.85,2.1,165.1003465785444,139.10681955340976,164.748045178106,69.07894736842105,133.56,149.81,116.7,126.55,124.68,113.4,128.4,104.74,105.26,111.27,,,,,,
2024-02-01,2045.7,22.67,78.26,1.86,164.88272749254455,136.81351840675921,169.98262380538665,61.184210526315795,133.68,150.41,117.21,127.3,125.38,113.81,128.36,103.43,105.3,113.06,,,,,,
2024-03-01,2217.4,24.8,83.17,1.76,178.72168936890463,149.6680748340374,180.64726324934838,57.89473684210527,134.06,150.86,117.66,127.32,125.67,114.67,128.44,105.75,105.38,113.63,,,,,,
2024-04-01,2291.4,26.39,81.93,1.99,184.68606431852984,159.2637296318648,177.95395308427456,65.46052631578947,134.34,151.34,118.0,127.32,125.93,115.47,129.32,106.3,105.39,114.36,,,,,,
2024-05-01,2322.9,30.3,76.99,2.59,187.22495365519464,182.86059143029573,167.22415291051257,85.19736842105262,134.09,151.71,118.45,127.38,126.09,115.78,129.37,107.18,105.39,113.63,,,,,,
2024-06-01,2327.7,29.24,81.54,2.6,187.61183203030544,176.46348823174412,177.1068635968723,85.52631578947368,134.59,151.94,118.87,127.46,126.52,116.21,129.47,108.01,105.39,113.16,,,,,,
2024-07-01,2426.5,28.78,77.91,2.04,195.57507858466994,173.68738684369342,169.22241529105128,67.10526315789474,136.0,152.25,119.29,127.65,127.12,115.66,129.06,106.05,105.38,113.44,,,,,,
2024-08-01,2493.8,28.73,73.55,2.13,200.99943580236962,173.38563669281834,159.75238922675933,70.0657894736842,136.01,152.66,119.6,129.45,127.65,115.71,128.6,106.76,105.4,112.56,,,,,,
2024-09-01,2616.05,30.689999999999998,71.405,2.42,210.85274441847343,185.2142426071213,155.09339704604693,79.60526315789474,136.08,152.76,119.94,133.14,128.19,115.01,128.26,106.04,106.62,110.62,,,,,,
2024-10-01,2738.3,32.65,69.26,2.71,220.70605303457725,197.04284852142425,150.4344048653345,89.14473684210526,136.83,153.3,120.23,133.15,128.16,115.73,130.06,106.62,107.71,110.8,,,,,,
